Action Num,HandNum,TimeStamp,Small Blind,Big Blind,StartHeroTurn,Game Phase,Hero Chips,Villain Chips,Pot Chips,Hole Cards,Board Cards,Log Line
184,15,"13:18:23,255",20,40,False,RIVER,3800,5720,480,"[Qd,8d]","[5s,7s,7d,Ad,2s]","RIVER [board cards 5s,7s,7d,Ad,2s]
"
185,15,"13:18:25,374",20,40,True,RIVER,3800,5680,520,"[Qd,8d]","[5s,7s,7d,Ad,2s]","Guest84440 bets $40.
"
186,15,"13:18:27,344",20,40,False,RIVER,3760,5680,560,"[Qd,8d]","[5s,7s,7d,Ad,2s]","Guest15166 calls $40.
"
186,15,"13:18:27,344",20,40,False,RIVER,3760,5680,560,"[Qd,8d]","[5s,7s,7d,Ad,2s]","Guest84440 shows [ Ts,As] - Flush, Ace high
"
187,15,"13:18:27,393",20,40,False,RIVER,3760,6240,0,"[Qd,8d]","[5s,7s,7d,Ad,2s]","Guest84440 wins $560
"
188,15,"13:18:29,209",20,40,False,RIVER,3760,6240,0,"[Qd,8d]","[5s,7s,7d,Ad,2s]","Guest15166 shows [ Qd,8d] - One Pair, Sevens
"
189,16,"13:18:34,527",20,40,False,PREFLOP,3720,6220,60,"[Qd,5h]",,"PREFLOP
"
190,16,"13:18:38,339",20,40,True,PREFLOP,3720,6200,80,"[Qd,5h]",,"Guest84440 calls $20.
"
191,16,"13:18:38,878",20,40,False,PREFLOP,3720,6200,80,"[Qd,5h]",,"Guest15166 checks.
"
192,16,"13:18:38,927",20,40,True,FLOP,3720,6200,80,"[Qd,5h]","[9d,As,4h]","FLOP [board cards 9d,As,4h]
"
193,16,"13:18:44,079",20,40,False,FLOP,3720,6200,80,"[Qd,5h]","[9d,As,4h]","Guest15166 checks.
"
194,16,"13:18:44,274",20,40,True,FLOP,3720,6200,80,"[Qd,5h]","[9d,As,4h]","Guest84440 checks.
"
195,16,"13:18:44,324",20,40,True,TURN,3720,6200,80,"[Qd,5h]","[9d,As,4h,6c]","TURN [board cards 9d,As,4h,6c]
"
196,16,"13:18:49,839",20,40,False,TURN,3720,6200,80,"[Qd,5h]","[9d,As,4h,6c]","Guest15166 checks.
"
197,16,"13:18:49,997",20,40,True,TURN,3720,6200,80,"[Qd,5h]","[9d,As,4h,6c]","Guest84440 checks.
"
198,16,"13:18:50,047",20,40,True,RIVER,3720,6200,80,"[Qd,5h]","[9d,As,4h,6c,9c]","RIVER [board cards 9d,As,4h,6c,9c]
"
199,16,"13:18:54,186",20,40,False,RIVER,3720,6200,80,"[Qd,5h]","[9d,As,4h,6c,9c]","Guest15166 checks.
"
200,16,"13:18:54,415",20,40,True,RIVER,3720,6200,80,"[Qd,5h]","[9d,As,4h,6c,9c]","Guest84440 checks.
"
200,16,"13:18:54,415",20,40,False,RIVER,3720,6200,80,"[Qd,5h]","[9d,As,4h,6c,9c]","Guest15166 shows [ Qd,5h] - One Pair, Nines
"
201,16,"13:18:54,466",20,40,False,RIVER,3800,6200,0,"[Qd,5h]","[9d,As,4h,6c,9c]","Guest15166 wins $80
"
202,16,"13:18:57,833",20,40,False,RIVER,3800,6200,0,"[Qd,5h]","[9d,As,4h,6c,9c]","Guest84440 shows [ 3c,7c] - One Pair, Nines, fourth card Seven
"
203,17,"13:19:01,585",40,80,True,PREFLOP,3760,6120,120,"[Ah,Jc]",,"PREFLOP
"
204,17,"13:19:05,966",40,80,False,PREFLOP,3720,6120,160,"[Ah,Jc]",,"Guest15166 calls $40.
"
205,17,"13:19:06,332",40,80,True,PREFLOP,3720,6120,160,"[Ah,Jc]",,"Guest84440 checks.
"
206,17,"13:19:06,344",40,80,False,FLOP,3720,6120,160,"[Ah,Jc]","[Jh,Tc,9d]","FLOP [board cards Jh,Tc,9d]
"
207,17,"13:19:12,988",40,80,True,FLOP,3720,6040,240,"[Ah,Jc]","[Jh,Tc,9d]","Guest84440 bets $80.
"
208,17,"13:19:17,181",40,80,False,FLOP,3560,6040,400,"[Ah,Jc]","[Jh,Tc,9d]","Guest15166 bets $160.
"
209,17,"13:19:18,723",40,80,True,FLOP,3560,5960,480,"[Ah,Jc]","[Jh,Tc,9d]","Guest84440 calls $80.
"
210,17,"13:19:18,735",40,80,False,TURN,3560,5960,480,"[Ah,Jc]","[Jh,Tc,9d,3s]","TURN [board cards Jh,Tc,9d,3s]
"
211,17,"13:19:24,048",40,80,True,TURN,3560,5880,560,"[Ah,Jc]","[Jh,Tc,9d,3s]","Guest84440 bets $80.
"
212,17,"13:19:27,292",40,80,False,TURN,3400,5880,720,"[Ah,Jc]","[Jh,Tc,9d,3s]","Guest15166 bets $160.
"
213,17,"13:19:29,065",40,80,True,TURN,3400,5720,880,"[Ah,Jc]","[Jh,Tc,9d,3s]","Guest84440 bets $160.
"
214,17,"13:19:31,206",40,80,False,TURN,3320,5720,960,"[Ah,Jc]","[Jh,Tc,9d,3s]","Guest15166 calls $80.
"
215,17,"13:19:31,256",40,80,False,RIVER,3320,5720,960,"[Ah,Jc]","[Jh,Tc,9d,3s,2d]","RIVER [board cards Jh,Tc,9d,3s,2d]
"
216,17,"13:19:35,868",40,80,True,RIVER,3320,5640,1040,"[Ah,Jc]","[Jh,Tc,9d,3s,2d]","Guest84440 bets $80.
"
217,17,"13:19:37,161",40,80,False,RIVER,3160,5640,1200,"[Ah,Jc]","[Jh,Tc,9d,3s,2d]","Guest15166 bets $160.
"
218,17,"13:19:39,068",40,80,True,RIVER,3160,5560,1280,"[Ah,Jc]","[Jh,Tc,9d,3s,2d]","Guest84440 calls $80.
"
218,17,"13:19:39,068",40,80,False,RIVER,3160,5560,1280,"[Ah,Jc]","[Jh,Tc,9d,3s,2d]","Guest15166 shows [ Ah,Jc] - One Pair, Jacks
"
218,17,"13:19:39,068",40,80,False,RIVER,3160,5560,1280,"[Ah,Jc]","[Jh,Tc,9d,3s,2d]","Guest84440 shows [ 3c,Td] - Two Pair, Tens and Threes
"
219,17,"13:19:39,101",40,80,False,RIVER,3160,6840,0,"[Ah,Jc]","[Jh,Tc,9d,3s,2d]","Guest84440 wins $1280
"
220,18,"13:19:46,085",40,80,False,PREFLOP,3080,6800,120,"[Ts,7s]",,"PREFLOP
"
221,18,"13:19:48,216",40,80,True,PREFLOP,3080,6760,160,"[Ts,7s]",,"Guest84440 calls $40.
"
222,18,"13:19:51,147",40,80,False,PREFLOP,3000,6760,240,"[Ts,7s]",,"Guest15166 bets $80.
"
223,18,"13:19:57,327",40,80,True,PREFLOP,3000,6680,320,"[Ts,7s]",,"Guest84440 calls $80.
"
224,18,"13:19:57,350",40,80,True,FLOP,3000,6680,320,"[Ts,7s]","[7d,Jc,Tc]","FLOP [board cards 7d,Jc,Tc]
"
225,18,"13:20:02,562",40,80,False,FLOP,2920,6680,400,"[Ts,7s]","[7d,Jc,Tc]","Guest15166 bets $80.
"
226,18,"13:20:03,472",40,80,True,FLOP,2920,6520,560,"[Ts,7s]","[7d,Jc,Tc]","Guest84440 bets $160.
"
227,18,"13:20:08,412",40,80,False,FLOP,2620,6520,860,"[Ts,7s]","[7d,Jc,Tc]","Guest15166 bets $300.
"
228,18,"13:20:10,542",40,80,True,FLOP,2620,6300,1080,"[Ts,7s]","[7d,Jc,Tc]","Guest84440 calls $220.
"
229,18,"13:20:10,554",40,80,True,TURN,2620,6300,1080,"[Ts,7s]","[7d,Jc,Tc,3s]","TURN [board cards 7d,Jc,Tc,3s]
"
230,18,"13:20:16,308",40,80,False,TURN,2420,6300,1280,"[Ts,7s]","[7d,Jc,Tc,3s]","Guest15166 bets $200.
"
231,18,"13:20:18,643",40,80,True,TURN,2420,6100,1480,"[Ts,7s]","[7d,Jc,Tc,3s]","Guest84440 calls $200.
"
232,18,"13:20:18,691",40,80,True,RIVER,2420,6100,1480,"[Ts,7s]","[7d,Jc,Tc,3s,2h]","RIVER [board cards 7d,Jc,Tc,3s,2h]
"
233,18,"13:20:21,559",40,80,False,RIVER,2420,6100,1480,"[Ts,7s]","[7d,Jc,Tc,3s,2h]","Guest15166 checks.
"
234,18,"13:20:23,952",40,80,True,RIVER,2420,6100,1480,"[Ts,7s]","[7d,Jc,Tc,3s,2h]","Guest84440 checks.
"
234,18,"13:20:23,952",40,80,False,RIVER,2420,6100,1480,"[Ts,7s]","[7d,Jc,Tc,3s,2h]","Guest15166 shows [ Ts,7s] - Two Pair, Tens and Sevens
"
235,18,"13:20:23,985",40,80,False,RIVER,3900,6100,0,"[Ts,7s]","[7d,Jc,Tc,3s,2h]","Guest15166 wins $1480
"
236,18,"13:20:26,409",40,80,False,RIVER,3900,6100,0,"[Ts,7s]","[7d,Jc,Tc,3s,2h]","Guest84440 shows [ 6c,3c] - One Pair, Threes
"
237,19,"13:20:31,077",40,80,True,PREFLOP,3860,6020,120,"[Jd,3d]",,"PREFLOP
"
238,19,"13:20:32,966",40,80,False,PREFLOP,3820,6020,160,"[Jd,3d]",,"Guest15166 calls $40.
"
239,19,"13:20:33,128",40,80,True,PREFLOP,3820,6020,160,"[Jd,3d]",,"Guest84440 checks.
"
240,19,"13:20:33,178",40,80,False,FLOP,3820,6020,160,"[Jd,3d]","[7s,Th,Qd]","FLOP [board cards 7s,Th,Qd]
"
241,19,"13:20:38,292",40,80,True,FLOP,3820,6020,160,"[Jd,3d]","[7s,Th,Qd]","Guest84440 checks.
"
242,19,"13:20:40,359",40,80,False,FLOP,3820,6020,160,"[Jd,3d]","[7s,Th,Qd]","Guest15166 checks.
"
243,19,"13:20:40,410",40,80,False,TURN,3820,6020,160,"[Jd,3d]","[7s,Th,Qd,9c]","TURN [board cards 7s,Th,Qd,9c]
"
244,19,"13:20:43,612",40,80,True,TURN,3820,6020,160,"[Jd,3d]","[7s,Th,Qd,9c]","Guest84440 checks.
"
245,19,"13:20:43,725",40,80,False,TURN,3820,6020,160,"[Jd,3d]","[7s,Th,Qd,9c]","Guest15166 checks.
"
246,19,"13:20:43,775",40,80,False,RIVER,3820,6020,160,"[Jd,3d]","[7s,Th,Qd,9c,9h]","RIVER [board cards 7s,Th,Qd,9c,9h]
"
247,19,"13:20:54,467",40,80,True,RIVER,3820,5940,240,"[Jd,3d]","[7s,Th,Qd,9c,9h]","Guest84440 bets $80.
"
248,19,"13:20:58,501",40,80,False,RIVER,3740,5940,320,"[Jd,3d]","[7s,Th,Qd,9c,9h]","Guest15166 calls $80.
"
248,19,"13:20:58,501",40,80,False,RIVER,3740,5940,320,"[Jd,3d]","[7s,Th,Qd,9c,9h]","Guest84440 shows [ 8h,Jh] - Straight, Queen high
"
249,19,"13:20:58,552",40,80,False,RIVER,3740,6260,0,"[Jd,3d]","[7s,Th,Qd,9c,9h]","Guest84440 wins $320
"
250,19,"13:21:00,657",40,80,False,RIVER,3740,6260,0,"[Jd,3d]","[7s,Th,Qd,9c,9h]","Guest15166 shows [ Jd,3d] - One Pair, Nines
"
251,20,"13:21:05,688",40,80,False,PREFLOP,3660,6220,120,"[3h,Ac]",,"PREFLOP
"
252,20,"13:21:09,827",40,80,True,PREFLOP,3660,6180,160,"[3h,Ac]",,"Guest84440 calls $40.
"
253,20,"13:21:09,944",40,80,False,PREFLOP,3660,6180,160,"[3h,Ac]",,"Guest15166 checks.
"
254,20,"13:21:09,993",40,80,True,FLOP,3660,6180,160,"[3h,Ac]","[4d,Qh,6c]","FLOP [board cards 4d,Qh,6c]
"
255,20,"13:21:15,801",40,80,False,FLOP,3660,6180,160,"[3h,Ac]","[4d,Qh,6c]","Guest15166 checks.
"
256,20,"13:21:16,280",40,80,True,FLOP,3660,6180,160,"[3h,Ac]","[4d,Qh,6c]","Guest84440 checks.
"
257,20,"13:21:16,290",40,80,True,TURN,3660,6180,160,"[3h,Ac]","[4d,Qh,6c,7c]","TURN [board cards 4d,Qh,6c,7c]
"
258,20,"13:21:22,321",40,80,False,TURN,3660,6180,160,"[3h,Ac]","[4d,Qh,6c,7c]","Guest15166 checks.
"
259,20,"13:21:22,479",40,80,True,TURN,3660,6180,160,"[3h,Ac]","[4d,Qh,6c,7c]","Guest84440 checks.
"
260,20,"13:21:22,529",40,80,True,RIVER,3660,6180,160,"[3h,Ac]","[4d,Qh,6c,7c,Tc]","RIVER [board cards 4d,Qh,6c,7c,Tc]
"
261,20,"13:21:24,919",40,80,False,RIVER,3660,6180,160,"[3h,Ac]","[4d,Qh,6c,7c,Tc]","Guest15166 checks.
"
262,20,"13:21:27,849",40,80,True,RIVER,3660,6180,160,"[3h,Ac]","[4d,Qh,6c,7c,Tc]","Guest84440 checks.
"
262,20,"13:21:27,849",40,80,False,RIVER,3660,6180,160,"[3h,Ac]","[4d,Qh,6c,7c,Tc]","Guest15166 shows [ 3h,Ac] - High Card, Ace
"
263,20,"13:21:27,884",40,80,False,RIVER,3820,6180,0,"[3h,Ac]","[4d,Qh,6c,7c,Tc]","Guest15166 wins $160
"
264,20,"13:21:31,945",40,80,False,RIVER,3820,6180,0,"[3h,Ac]","[4d,Qh,6c,7c,Tc]","Guest84440 shows [ Kh,9s] - High Card, King
"
265,21,"13:21:34,975",40,80,True,PREFLOP,3780,6100,120,"[Ts,Th]",,"PREFLOP
"
266,21,"13:21:40,494",40,80,False,PREFLOP,3740,6100,160,"[Ts,Th]",,"Guest15166 calls $40.
"
267,21,"13:21:40,659",40,80,True,PREFLOP,3740,6100,160,"[Ts,Th]",,"Guest84440 checks.
"
268,21,"13:21:40,708",40,80,False,FLOP,3740,6100,160,"[Ts,Th]","[6d,Kh,3c]","FLOP [board cards 6d,Kh,3c]
"
269,21,"13:21:45,871",40,80,True,FLOP,3740,6100,160,"[Ts,Th]","[6d,Kh,3c]","Guest84440 checks.
"
270,21,"13:21:46,773",40,80,False,FLOP,3540,6100,360,"[Ts,Th]","[6d,Kh,3c]","Guest15166 bets $200.
"
271,21,"13:21:49,762",40,80,True,FLOP,3540,5900,560,"[Ts,Th]","[6d,Kh,3c]","Guest84440 calls $200.
"
272,21,"13:21:49,774",40,80,False,TURN,3540,5900,560,"[Ts,Th]","[6d,Kh,3c,9s]","TURN [board cards 6d,Kh,3c,9s]
"
273,21,"13:21:51,906",40,80,True,TURN,3540,5900,560,"[Ts,Th]","[6d,Kh,3c,9s]","Guest84440 checks.
"
274,21,"13:21:53,249",40,80,False,TURN,3460,5900,640,"[Ts,Th]","[6d,Kh,3c,9s]","Guest15166 bets $80.
"
275,21,"13:21:55,191",40,80,True,TURN,3460,5820,720,"[Ts,Th]","[6d,Kh,3c,9s]","Guest84440 calls $80.
"
276,21,"13:21:55,203",40,80,False,RIVER,3460,5820,720,"[Ts,Th]","[6d,Kh,3c,9s,2s]","RIVER [board cards 6d,Kh,3c,9s,2s]
"
277,21,"13:21:58,054",40,80,True,RIVER,3460,5820,720,"[Ts,Th]","[6d,Kh,3c,9s,2s]","Guest84440 checks.
"
278,21,"13:21:58,162",40,80,False,RIVER,3380,5820,800,"[Ts,Th]","[6d,Kh,3c,9s,2s]","Guest15166 bets $80.
"
279,21,"13:22:00,208",40,80,True,RIVER,3380,5740,880,"[Ts,Th]","[6d,Kh,3c,9s,2s]","Guest84440 calls $80.
"
279,21,"13:22:00,208",40,80,False,RIVER,3380,5740,880,"[Ts,Th]","[6d,Kh,3c,9s,2s]","Guest15166 shows [ Ts,Th] - One Pair, Tens
"
280,21,"13:22:00,233",40,80,False,RIVER,4260,5740,0,"[Ts,Th]","[6d,Kh,3c,9s,2s]","Guest15166 wins $880
"
281,21,"13:22:03,181",40,80,False,RIVER,4260,5740,0,"[Ts,Th]","[6d,Kh,3c,9s,2s]","Guest84440 shows [ 3h,7d] - One Pair, Threes
"
282,22,"13:22:07,332",40,80,False,PREFLOP,4180,5700,120,"[Ac,5d]",,"PREFLOP
"
283,22,"13:22:07,432",40,80,True,PREFLOP,4180,5660,160,"[Ac,5d]",,"Guest84440 calls $40.
"
284,22,"13:22:09,048",40,80,False,PREFLOP,4180,5660,160,"[Ac,5d]",,"Guest15166 checks.
"
285,22,"13:22:09,103",40,80,True,FLOP,4180,5660,160,"[Ac,5d]","[Ks,5s,7s]","FLOP [board cards Ks,5s,7s]
"
286,22,"13:22:14,228",40,80,False,FLOP,4100,5660,240,"[Ac,5d]","[Ks,5s,7s]","Guest15166 bets $80.
"
287,22,"13:22:17,820",40,80,True,FLOP,4100,5580,320,"[Ac,5d]","[Ks,5s,7s]","Guest84440 calls $80.
"
288,22,"13:22:17,830",40,80,True,TURN,4100,5580,320,"[Ac,5d]","[Ks,5s,7s,As]","TURN [board cards Ks,5s,7s,As]
"
289,22,"13:22:23,005",40,80,False,TURN,3850,5580,570,"[Ac,5d]","[Ks,5s,7s,As]","Guest15166 bets $250.
"
290,22,"13:22:23,770",40,80,True,TURN,3850,5080,1070,"[Ac,5d]","[Ks,5s,7s,As]","Guest84440 bets $500.
"
291,22,"13:22:27,652",40,80,False,TURN,3350,5080,1570,"[Ac,5d]","[Ks,5s,7s,As]","Guest15166 bets $500.
"
292,22,"13:22:29,323",40,80,True,TURN,3350,4830,1820,"[Ac,5d]","[Ks,5s,7s,As]","Guest84440 calls $250.
"
293,22,"13:22:29,372",40,80,True,RIVER,3350,4830,1820,"[Ac,5d]","[Ks,5s,7s,As,4s]","RIVER [board cards Ks,5s,7s,As,4s]
"
294,22,"13:22:31,978",40,80,False,RIVER,3350,4830,1820,"[Ac,5d]","[Ks,5s,7s,As,4s]","Guest15166 checks.
"
295,22,"13:22:34,205",40,80,True,RIVER,3350,4830,1820,"[Ac,5d]","[Ks,5s,7s,As,4s]","Guest84440 checks.
"
295,22,"13:22:34,205",40,80,False,RIVER,3350,4830,1820,"[Ac,5d]","[Ks,5s,7s,As,4s]","Guest15166 shows [ Ac,5d] - Flush, Ace high, fourth card Five
"
295,22,"13:22:34,205",40,80,False,RIVER,3350,4830,1820,"[Ac,5d]","[Ks,5s,7s,As,4s]","Guest84440 shows [ 2d,6s] - Flush, Ace high, fourth card Six
"
296,22,"13:22:34,227",40,80,False,RIVER,3350,6650,0,"[Ac,5d]","[Ks,5s,7s,As,4s]","Guest84440 wins $1820
"
297,23,"13:22:41,293",40,80,True,PREFLOP,3310,6570,120,"[?s,?h]",,"PREFLOP
"
298,23,"13:22:44,101",40,80,False,PREFLOP,3270,6570,160,"[?s,?h]",,"Guest15166 calls $40.
"
299,23,"13:22:44,321",40,80,True,PREFLOP,3270,6570,160,"[?s,?h]",,"Guest84440 checks.
"
300,23,"13:22:44,374",40,80,False,FLOP,3270,6570,160,"[?s,?h]","[Js,Qs,8s]","FLOP [board cards Js,Qs,8s]
"
301,23,"13:22:50,694",40,80,True,FLOP,3270,6490,240,"[?s,?h]","[Js,Qs,8s]","Guest84440 bets $80.
"
302,23,"13:22:51,903",40,80,False,FLOP,3270,6490,240,"[?s,?h]","[Js,Qs,8s]","Guest15166 folds.
"
303,23,"13:22:51,966",40,80,False,FLOP,3270,6730,0,"[?s,?h]","[Js,Qs,8s]","Guest84440 wins $240
"
304,23,"13:22:55,607",40,80,False,FLOP,3270,6730,0,"[?s,?h]","[Js,Qs,8s]","Guest84440 shows [Ts,6s]
"
305,24,"13:22:59,048",40,80,False,PREFLOP,3190,6690,120,"[Td,Qd]",,"PREFLOP
"
306,24,"13:23:03,288",40,80,True,PREFLOP,3190,6650,160,"[Td,Qd]",,"Guest84440 calls $40.
"
307,24,"13:23:03,416",40,80,False,PREFLOP,3110,6650,240,"[Td,Qd]",,"Guest15166 bets $80.
"
308,24,"13:23:06,454",40,80,True,PREFLOP,3110,6570,320,"[Td,Qd]",,"Guest84440 calls $80.
"
309,24,"13:23:06,470",40,80,True,FLOP,3110,6570,320,"[Td,Qd]","[Js,2s,5c]","FLOP [board cards Js,2s,5c]
"
310,24,"13:23:13,797",40,80,False,FLOP,3110,6570,320,"[Td,Qd]","[Js,2s,5c]","Guest15166 checks.
"
311,24,"13:23:13,989",40,80,True,FLOP,3110,6570,320,"[Td,Qd]","[Js,2s,5c]","Guest84440 checks.
"
312,24,"13:23:14,039",40,80,True,TURN,3110,6570,320,"[Td,Qd]","[Js,2s,5c,Ts]","TURN [board cards Js,2s,5c,Ts]
"
313,24,"13:23:18,231",40,80,False,TURN,3030,6570,400,"[Td,Qd]","[Js,2s,5c,Ts]","Guest15166 bets $80.
"
314,24,"13:23:19,774",40,80,True,TURN,3030,6490,480,"[Td,Qd]","[Js,2s,5c,Ts]","Guest84440 calls $80.
"
315,24,"13:23:19,786",40,80,True,RIVER,3030,6490,480,"[Td,Qd]","[Js,2s,5c,Ts,7h]","RIVER [board cards Js,2s,5c,Ts,7h]
"
316,24,"13:23:22,723",40,80,False,RIVER,2950,6490,560,"[Td,Qd]","[Js,2s,5c,Ts,7h]","Guest15166 bets $80.
"
317,24,"13:23:24,066",40,80,True,RIVER,2950,6410,640,"[Td,Qd]","[Js,2s,5c,Ts,7h]","Guest84440 calls $80.
"
317,24,"13:23:24,066",40,80,False,RIVER,2950,6410,640,"[Td,Qd]","[Js,2s,5c,Ts,7h]","Guest15166 shows [ Td,Qd] - One Pair, Tens
"
317,24,"13:23:24,066",40,80,False,RIVER,2950,6410,640,"[Td,Qd]","[Js,2s,5c,Ts,7h]","Guest84440 shows [ Jd,6s] - One Pair, Jacks
"
318,24,"13:23:24,102",40,80,False,RIVER,2950,7050,0,"[Td,Qd]","[Js,2s,5c,Ts,7h]","Guest84440 wins $640
"
319,25,"13:23:31,103",80,160,True,PREFLOP,2870,6890,240,"[4d,4h]",,"PREFLOP
"
320,25,"13:23:35,951",80,160,False,PREFLOP,2630,6890,480,"[4d,4h]",,"Guest15166 bets $240.
"
321,25,"13:23:38,486",80,160,True,PREFLOP,2630,6730,640,"[4d,4h]",,"Guest84440 calls $160.
"
322,25,"13:23:38,498",80,160,False,FLOP,2630,6730,640,"[4d,4h]","[9h,Th,2s]","FLOP [board cards 9h,Th,2s]
"
323,25,"13:23:43,554",80,160,True,FLOP,2630,6730,640,"[4d,4h]","[9h,Th,2s]","Guest84440 checks.
"
324,25,"13:23:43,699",80,160,False,FLOP,2470,6730,800,"[4d,4h]","[9h,Th,2s]","Guest15166 bets $160.
"
325,25,"13:23:52,337",80,160,True,FLOP,2470,6570,960,"[4d,4h]","[9h,Th,2s]","Guest84440 calls $160.
"
326,25,"13:23:52,337",80,160,False,TURN,2470,6570,960,"[4d,4h]","[9h,Th,2s,Ah]","TURN [board cards 9h,Th,2s,Ah]
"
327,25,"13:23:54,506",80,160,True,TURN,2470,6570,960,"[4d,4h]","[9h,Th,2s,Ah]","Guest84440 checks.
"
328,25,"13:23:59,167",80,160,False,TURN,2310,6570,1120,"[4d,4h]","[9h,Th,2s,Ah]","Guest15166 bets $160.
"
329,25,"13:24:01,554",80,160,True,TURN,2310,6410,1280,"[4d,4h]","[9h,Th,2s,Ah]","Guest84440 calls $160.
"
330,25,"13:24:01,586",80,160,False,RIVER,2310,6410,1280,"[4d,4h]","[9h,Th,2s,Ah,Kh]","RIVER [board cards 9h,Th,2s,Ah,Kh]
"
331,25,"13:24:08,005",80,160,True,RIVER,2310,6410,1280,"[4d,4h]","[9h,Th,2s,Ah,Kh]","Guest84440 checks.
"
332,25,"13:24:08,119",80,160,False,RIVER,1810,6410,1780,"[4d,4h]","[9h,Th,2s,Ah,Kh]","Guest15166 bets $500.
"
333,25,"13:24:10,054",80,160,True,RIVER,1810,6410,1780,"[4d,4h]","[9h,Th,2s,Ah,Kh]","Guest84440 folds.
"
334,25,"13:24:11,973",80,160,False,RIVER,3590,6410,0,"[4d,4h]","[9h,Th,2s,Ah,Kh]","Guest15166 wins $1780
"
335,25,"13:24:17,074",80,160,False,RIVER,3590,6410,0,"[4d,4h]","[9h,Th,2s,Ah,Kh]","Guest15166 shows [4d,4h]
"
336,26,"13:24:17,528",80,160,False,PREFLOP,3430,6330,240,"[Kc,7c]",,"PREFLOP
"
337,26,"13:24:19,888",80,160,True,PREFLOP,3430,6090,480,"[Kc,7c]",,"Guest84440 bets $240.
"
338,26,"13:24:19,937",80,160,False,PREFLOP,3270,6090,640,"[Kc,7c]",,"Guest15166 calls $160.
"
339,26,"13:24:19,937",80,160,True,FLOP,3270,6090,640,"[Kc,7c]","[4c,Ks,8c]","FLOP [board cards 4c,Ks,8c]
"
340,26,"13:24:27,328",80,160,False,FLOP,2970,6090,940,"[Kc,7c]","[4c,Ks,8c]","Guest15166 bets $300.
"
341,26,"13:24:37,701",80,160,True,FLOP,2970,6090,940,"[Kc,7c]","[4c,Ks,8c]","Guest84440 folds.
"
342,26,"13:24:37,727",80,160,False,FLOP,3910,6090,0,"[Kc,7c]","[4c,Ks,8c]","Guest15166 wins $940
"
343,26,"13:24:43,088",80,160,False,FLOP,3910,6090,0,"[Kc,7c]","[4c,Ks,8c]","Guest15166 shows [Kc,7c]
"
344,27,"13:24:44,869",80,160,True,PREFLOP,3830,5930,240,"[Qh,8h]",,"PREFLOP
"
345,27,"13:24:48,422",80,160,False,PREFLOP,3750,5930,320,"[Qh,8h]",,"Guest15166 calls $80.
"
346,27,"13:24:48,585",80,160,True,PREFLOP,3750,5930,320,"[Qh,8h]",,"Guest84440 checks.
"
347,27,"13:24:48,635",80,160,False,FLOP,3750,5930,320,"[Qh,8h]","[Th,5s,6s]","FLOP [board cards Th,5s,6s]
"
348,27,"13:24:53,857",80,160,True,FLOP,3750,5930,320,"[Qh,8h]","[Th,5s,6s]","Guest84440 checks.
"
349,27,"13:24:54,002",80,160,False,FLOP,3750,5930,320,"[Qh,8h]","[Th,5s,6s]","Guest15166 checks.
"
350,27,"13:24:54,053",80,160,False,TURN,3750,5930,320,"[Qh,8h]","[Th,5s,6s,4c]","TURN [board cards Th,5s,6s,4c]
"
351,27,"13:24:58,797",80,160,True,TURN,3750,5930,320,"[Qh,8h]","[Th,5s,6s,4c]","Guest84440 checks.
"
352,27,"13:25:01,041",80,160,False,TURN,3750,5930,320,"[Qh,8h]","[Th,5s,6s,4c]","Guest15166 checks.
"
353,27,"13:25:01,088",80,160,False,RIVER,3750,5930,320,"[Qh,8h]","[Th,5s,6s,4c,6c]","RIVER [board cards Th,5s,6s,4c,6c]
"
354,27,"13:25:07,193",80,160,True,RIVER,3750,5930,320,"[Qh,8h]","[Th,5s,6s,4c,6c]","Guest84440 folds.
"
355,27,"13:25:07,229",80,160,False,RIVER,4070,5930,0,"[Qh,8h]","[Th,5s,6s,4c,6c]","Guest15166 wins $320
"
356,27,"13:25:09,711",80,160,False,RIVER,4070,5930,0,"[Qh,8h]","[Th,5s,6s,4c,6c]","Guest15166 shows [Qh,8h]
"
357,28,"13:25:14,317",80,160,False,PREFLOP,3910,5850,240,"[8d,7c]",,"PREFLOP
"
358,28,"13:25:17,125",80,160,True,PREFLOP,3910,5770,320,"[8d,7c]",,"Guest84440 calls $80.
"
359,28,"13:25:17,378",80,160,False,PREFLOP,3910,5770,320,"[8d,7c]",,"Guest15166 checks.
"
360,28,"13:25:17,431",80,160,True,FLOP,3910,5770,320,"[8d,7c]","[Th,4c,Kd]","FLOP [board cards Th,4c,Kd]
"
361,28,"13:25:23,245",80,160,False,FLOP,3910,5770,320,"[8d,7c]","[Th,4c,Kd]","Guest15166 checks.
"
362,28,"13:25:23,428",80,160,True,FLOP,3910,5770,320,"[8d,7c]","[Th,4c,Kd]","Guest84440 checks.
"
363,28,"13:25:23,479",80,160,True,TURN,3910,5770,320,"[8d,7c]","[Th,4c,Kd,Js]","TURN [board cards Th,4c,Kd,Js]
"
364,28,"13:25:26,634",80,160,False,TURN,3910,5770,320,"[8d,7c]","[Th,4c,Kd,Js]","Guest15166 checks.
"
365,28,"13:25:26,847",80,160,True,TURN,3910,5770,320,"[8d,7c]","[Th,4c,Kd,Js]","Guest84440 checks.
"
